prod,insp,date,buydate,ingr_A,ingr_B,ingr_C,wtcd,gram,origin,label,A_P,B_P,C_P,ingr_extra,extra_P,duration,date_month,buydate_month,buydate_season,buydate_year
KCMD,L,2023-04-05,2023-04-15,315.4221,5.9835,6.3724,F3,713.63,창하,0,0.44199669296414107,0.008384597060101173,0.008929557333632274,385.852,0.5406891526421255,10,4,4,Spring,2023
JJBB,L,2023-06-28,2023-08-02,397.9263,6.1668,6.7109,F3,2048.76,오포,0,0.19422787442160136,0.0030100158144438587,0.0032755910892442253,1637.9560000000001,0.7994865186747105,35,6,8,Summer,2023
KCMD,C,2023-05-05,2023-06-02,131.5152,5.9048,6.2291,F3,499.08,오포,0,0.2635152680932917,0.011831369720285326,0.012481165344233389,355.4309,0.7121721968421897,28,5,6,Summer,2023
GBMD,L,2023-04-10,2023-04-24,325.2055,6.2132,5.7537,F3,893.8,산천,0,0.36384593868874465,0.0069514432759006485,0.006437346162452451,556.6276,0.6227652718729023,14,4,4,Spring,2023
KCMD,L,2023-05-02,2023-06-30,130.4944,6.0529,5.6236,F3,521.18,수성,0,0.25038259334586904,0.011613837829540659,0.010790130089412488,379.00909999999993,0.7272134387351779,59,5,6,Summer,2023
KCMD,L,2023-06-10,2023-07-26,395.5139,6.1728,6.4702,F1,779.46,수성,1,0.5074203936058296,0.007919328766068816,0.008300874964719164,371.3031000000001,0.47635940266338245,46,6,7,Summer,2023
GBMD,K,2023-06-27,2023-08-03,396.3883,6.2989,6.7427,F3,997.7,창하,0,0.3973020948180816,0.006313420867996391,0.006758243961110554,588.2701,0.5896262403528114,37,6,8,Summer,2023
KCMD,C,2023-06-23,2023-07-19,395.7091,6.1589,6.9434,F3,790.12,수성,0,0.5008215207816534,0.0077948919151521285,0.008787779071533438,381.3086,0.48259580823166104,26,6,7,Summer,2023
JJBB,P,2023-06-21,2023-07-04,398.5187,6.0789,6.6175,F3,2104.33,산천,0,0.18938032532920218,0.0028887579419577727,0.0031447063911078585,1693.1149,0.8045862103377323,13,6,7,Summer,2023
JJBB,Y,2023-05-24,2023-05-29,131.5671,5.6545,6.2905,F3,1831.99,산천,0,0.07181649463152091,0.0030865343151436414,0.003433697782193134,1688.4778999999999,0.9216632732711423,5,5,5,Spring,2023
KCMD,L,2023-05-14,2023-07-31,130.97,7.3454,5.7751,F3,507.58,산천,0,0.25802829110682063,0.014471413373261358,0.011377713857914024,363.48949999999996,0.7161225816620039,78,5,7,Summer,2023
JJBB,K,2023-06-09,2023-10-12,397.0559,6.2694,6.5428,F3,2044.99,수성,1,0.1941603137423655,0.0030657362627690113,0.0031994288480628264,1635.1219,0.7995745211468027,125,6,10,Fall,2023
KCMD,K,2023-05-22,2023-07-12,127.6363,6.7451,5.4946,F3,484.17,창하,0,0.2636187702666419,0.013931263812297333,0.011348493297808621,344.294,0.7111014726232521,51,5,7,Summer,2023
KCMD,C,2023-05-24,2023-11-21,131.5082,7.431,5.4487,F3,495.0,오포,0,0.2656731313131313,0.015012121212121213,0.011007474747474747,350.6121,0.7083072727272727,181,5,11,Fall,2023
JJBB,C,2023-04-12,2023-08-17,319.9256,7.0181,6.0762,F2,1954.81,창하,0,0.16366071382896547,0.0035901698886336778,0.003108332779144776,1621.7901,0.8296407835032561,127,4,8,Summer,2023
KCMD,Y,2023-04-25,2023-05-18,325.1717,7.5602,5.7844,F3,714.13,산천,0,0.45533964404240124,0.010586587876157003,0.008099925783820872,375.6137,0.5259738422976209,23,4,5,Spring,2023
KCMD,L,2023-04-18,2023-04-24,331.8106,6.0326,6.2884,F3,713.18,산천,1,0.46525505482486895,0.008458734120418409,0.008817409349673296,369.0483999999999,0.5174688017050393,6,4,4,Spring,2023
GBMD,K,2023-04-23,2023-06-25,319.9176,5.926,6.3124,F3,989.74,수성,0,0.32323398064138054,0.005987431042496009,0.006377836603552448,657.5840000000001,0.6644007517125711,63,4,6,Summer,2023
KCMD,L,2023-05-21,2023-08-10,128.5184,6.9928,6.3654,F3,509.83,산천,0,0.2520808897083342,0.013715944530529784,0.012485338250004904,367.9534,0.7217178275111311,81,5,8,Summer,2023
GBMD,P,2023-05-15,2023-06-09,129.2278,6.8506,5.5865,F3,794.77,수성,0,0.16259773267737837,0.00861960063917863,0.007029077594775847,653.1051,0.8217535890886671,25,5,6,Summer,2023
KCMD,K,2023-04-22,2023-05-06,323.9176,7.094,6.7025,F3,690.62,오포,0,0.4690243549274565,0.010271929570530828,0.009705047638353942,352.90590000000003,0.5109986678636588,14,4,5,Spring,2023
GBMD,P,2023-06-20,2023-07-04,398.7402,6.2399,6.7857,F3,973.92,산천,0,0.40941781665845245,0.006406994414325612,0.006967410054213899,562.1542,0.577207778873008,14,6,7,Summer,2023
KCMD,L,2023-05-12,2023-05-14,128.4287,7.1664,6.0831,F3,501.28,산천,0,0.2562015240983083,0.014296201723587617,0.012135134056814555,359.60179999999997,0.7173671401212894,2,5,5,Spring,2023
GGMD,C,2023-05-12,2023-07-29,131.5707,7.11,5.483,F3,2442.82,수성,0,0.05386016980375139,0.0029105705700788434,0.002244537051440548,2298.6563,0.9409847225747292,78,5,7,Summer,2023
JJBB,L,2023-06-08,2023-07-29,391.9232,6.3959,6.7881,F1,2046.45,수성,0,0.1915136944464805,0.003125363434239781,0.0033170123873048447,1641.3428000000001,0.8020439297319749,51,6,7,Summer,2023
KCMD,C,2023-05-09,2023-08-17,131.5521,6.3372,6.0136,F3,483.54,창하,0,0.2720604293336642,0.013105844397567937,0.012436613310170824,339.63710000000003,0.7023971129585971,100,5,8,Summer,2023
KCMD,Y,2023-05-20,2024-03-03,131.5478,5.724,5.7824,F3,503.85,오포,1,0.26108524362409447,0.011360523965465913,0.011476431477622309,360.79580000000004,0.7160778009328174,288,5,3,Spring,2024
KCMD,C,2023-04-27,2023-08-27,332.9889,6.0441,5.4998,F3,690.38,창하,0,0.4823269793447087,0.008754743764303716,0.007966337379414235,345.8472,0.5009519395115734,122,4,8,Summer,2023
GBMD,K,2023-04-26,2023-05-06,321.4798,7.0701,5.9811,F3,893.14,오포,0,0.3599433459480037,0.007916004209866314,0.0066967104821192645,558.6089999999999,0.6254439393600106,10,4,5,Spring,2023
KCMD,C,2023-06-20,2023-08-26,400.827,6.3005,6.8428,F2,757.74,창하,0,0.5289769577955499,0.008314857338928922,0.009030538179322723,343.7697,0.4536776466861984,67,6,8,Summer,2023
KCMD,L,2023-05-26,2023-06-21,129.8999,5.6651,6.0902,F3,497.57,오포,0,0.2610685933637478,0.011385533693751632,0.01223988584520771,355.9148,0.7153059870972929,26,5,6,Summer,2023
KCMD,L,2023-06-08,2023-06-24,395.0755,6.4739,6.6899,F3,787.15,창하,0,0.5019062440449723,0.008224480721590549,0.008498888394842152,378.91069999999996,0.4813703868385949,16,6,6,Summer,2023
JJBB,K,2023-04-17,2023-05-02,319.3077,5.9103,5.6934,F3,1971.34,오포,0,0.16197495104852538,0.0029981129586981446,0.0028880862763399516,1640.4286,0.8321388497164366,15,4,5,Spring,2023
KCMD,Y,2023-06-13,2023-08-23,399.268,6.1254,6.8225,F3,789.95,수성,1,0.505434521172226,0.007754161655800999,0.0086366225710488,377.73410000000007,0.47817469460092416,71,6,8,Summer,2023
GBMD,L,2023-06-24,2023-07-19,401.9075,6.0253,6.7719,F3,969.35,오포,0,0.41461546397070204,0.006215814721204931,0.006986021560839738,554.6452999999999,0.5721826997472532,25,6,7,Summer,2023
KCMD,K,2023-06-22,2023-06-25,395.5103,6.2327,6.8113,F3,757.63,오포,0,0.5220362182067764,0.008226574977231631,0.00899027229650357,349.0757,0.4607469345194884,3,6,6,Summer,2023
JJBB,L,2023-05-21,2023-06-26,130.5104,5.6828,5.7383,F1,1786.57,수성,0,0.0730508180479914,0.003180843739679946,0.0032119088532775093,1644.6385,0.9205564293590512,36,5,6,Summer,2023
KCMD,K,2023-04-28,2023-06-05,326.0675,6.1615,5.9198,F3,691.18,오포,0,0.47175482508174427,0.008914465117624932,0.008564773286264071,353.03119999999996,0.5107659365143667,38,4,6,Summer,2023
GBMD,C,2023-06-22,2023-08-26,402.6619,6.0394,6.9717,F2,978.13,오포,0,0.41166501385296433,0.006174434891067649,0.00712758017850388,562.457,0.5750329710774641,65,6,8,Summer,2023
GBMD,Y,2023-05-24,2023-06-12,131.5487,5.9096,5.9922,F3,705.42,산천,0,0.1864828045703269,0.008377420543789517,0.00849451390660883,561.9694999999999,0.7966452609792747,19,5,6,Summer,2023
JJBB,L,2023-04-19,2023-04-25,318.5157,6.0402,6.1701,F3,1980.72,창하,0,0.1608080395007876,0.0030494971525505876,0.003115079365079365,1649.9940000000001,0.8330273839815825,6,4,4,Spring,2023
JJBB,C,2023-04-09,2023-04-10,320.7028,7.2089,6.0759,F3,1985.03,창하,0,0.16156068170254356,0.003631632771293129,0.0030608605411505114,1651.0424,0.8317468249850128,1,4,4,Spring,2023
JJBB,Y,2023-05-10,2023-05-13,131.5643,5.5534,5.8928,F3,1840.28,산천,0,0.07149145782163584,0.0030176929597669918,0.0032021214163062144,1697.2694999999999,0.9222887278022909,3,5,5,Spring,2023
KCMD,C,2023-06-26,2023-10-21,406.7799,6.2025,6.9651,F3,804.23,창하,0,0.5058004550936921,0.007712345970680029,0.008660582171766783,384.2825,0.4778266167638611,117,6,10,Fall,2023
JJBB,L,2023-06-18,2023-07-06,399.6653,6.4276,6.6958,F1,2059.09,오포,0,0.19409802388433725,0.0031215731221073384,0.003251824835242753,1646.3013,0.7995285781583127,18,6,7,Summer,2023
KCMD,L,2023-04-08,2023-07-17,315.9292,6.1147,5.8019,F3,702.74,수성,0,0.4495676921763383,0.008701226627202095,0.008256111790989555,374.8942,0.53347496940547,100,4,7,Summer,2023
KCMD,L,2023-06-17,2023-06-26,395.8595,6.2957,6.5896,F3,792.07,창하,1,0.49977842867423333,0.007948413650308685,0.008319466713800548,383.3252,0.4839536909616574,9,6,6,Summer,2023
KCMD,P,2023-04-12,2023-08-04,319.9895,6.7594,6.0482,F3,701.9,산천,1,0.45589044023365155,0.009630146744550507,0.00861689699387377,369.1028999999999,0.5258625160279241,114,4,8,Summer,2023
KCMD,Y,2023-04-15,2023-06-16,322.3512,6.1938,6.3382,F3,709.66,수성,0,0.45423329481723645,0.00872784150156413,0.008931319223290025,374.7768,0.5281075444579094,62,4,6,Summer,2023
KCMD,L,2023-05-08,2023-06-17,130.962,5.872,6.3706,F1,514.6,수성,0,0.25449280994947526,0.011410804508356003,0.012379712397979012,371.3954,0.7217166731441896,40,5,6,Summer,2023
GBMD,C,2023-06-29,2023-06-30,402.6693,6.3149,6.713,F3,980.01,오포,1,0.4108828481342027,0.006443709758063693,0.006849930102754053,564.3127999999999,0.5758235120049795,1,6,6,Summer,2023
KCMD,L,2023-04-17,2023-05-04,319.7071,7.2541,5.9593,F3,679.94,창하,0,0.4701989881460129,0.010668735476659705,0.008764449804394505,347.01950000000005,0.5103678265729329,17,4,5,Spring,2023
KCMD,K,2023-06-04,2023-06-09,390.4043,6.1835,6.8234,F3,757.36,오포,0,0.515480484842083,0.008164545262490757,0.009009453892468575,353.94880000000006,0.4673455160029577,5,6,6,Summer,2023
KCMD,P,2023-04-14,2023-07-09,314.5924,5.4199,5.8959,F3,692.45,산천,0,0.4543178568849736,0.007827135533251497,0.00851454978698823,366.5418000000001,0.5293404577947867,86,4,7,Summer,2023
KCMD,K,2023-05-11,2024-02-07,128.8655,5.9486,6.727,F3,488.08,창하,0,0.2640253646943124,0.012187756105556466,0.013782576626782495,346.5389,0.7100043025733487,272,5,2,Winter,2024
GBMD,L,2023-06-10,2023-06-16,399.6705,6.0924,6.8377,F2,969.71,오포,0,0.41215466479669177,0.006282703076177413,0.007051283373379669,557.1094,0.5745113487537512,6,6,6,Summer,2023
KCMD,C,2023-04-28,2023-05-13,319.625,5.6273,5.5535,F2,711.43,수성,0,0.4492711862024374,0.007909843554531016,0.007806108823074653,380.6242,0.535012861419957,15,4,5,Spring,2023
KCMD,K,2023-05-05,2023-05-26,129.1281,5.9335,6.1871,F3,494.45,오포,0,0.26115502073010416,0.012000202244918597,0.012513095358479118,353.2013,0.7143316816664982,21,5,5,Spring,2023
KCMD,L,2023-04-26,2023-08-24,321.9146,6.1054,6.3159,F3,677.69,창하,0,0.47501748587112097,0.009009133969809204,0.009319747967359706,343.3541000000001,0.5066536321917101,120,4,8,Summer,2023
KCMD,L,2023-06-02,2023-09-25,399.1728,7.1395,6.1114,F1,786.62,산천,0,0.507453154000661,0.009076174010322647,0.0077691896976939305,374.1963,0.47570148229132236,115,6,9,Fall,2023
JJBB,L,2023-06-11,2023-06-26,396.7543,6.6119,6.8008,F1,2048.68,창하,0,0.19366338325165475,0.0032273952008122306,0.0033196009137591033,1638.513,0.799789620633774,15,6,6,Summer,2023
JJBB,K,2023-05-29,2023-09-10,127.7211,6.9533,6.2775,F2,1786.26,오포,0,0.07150196499949615,0.003892658403591862,0.0035143260219676867,1645.3081,0.9210910505749443,104,5,9,Fall,2023
KCMD,L,2023-06-23,2023-08-11,405.9383,6.0606,6.7265,F3,776.1,오포,0,0.5230489627625307,0.007809045226130653,0.008667053214791907,357.3746,0.46047493879654683,49,6,8,Summer,2023
KCMD,L,2023-04-24,2023-06-29,321.3716,7.593937499999999,6.2146,F2,700.58,산천,0,0.4587222016043849,0.010839500842159351,0.008870650032829941,365.39986250000004,0.5215676475206258,66,4,6,Summer,2023
KCMD,C,2023-04-29,2023-05-20,318.0178,6.1052,6.0107,F3,682.36,오포,0,0.46605574769916175,0.008947183305000293,0.008808693358344569,352.2263,0.5161883756374933,21,4,5,Spring,2023
KCMD,K,2023-06-10,2023-07-14,394.4581,6.2717,6.8981,F3,758.76,오포,0,0.5198720280457588,0.008265723021772366,0.00909128051030629,351.1321,0.4627709684221625,34,6,7,Summer,2023
GGMD,L,2023-04-13,2023-05-11,314.3685,5.9909,5.8122,F1,2673.43,창하,0,0.11758994998933954,0.0022409040072117093,0.002174061037693151,2347.2583999999997,0.8779950849657555,28,4,5,Spring,2023
GBMD,L,2023-06-02,2023-08-16,394.6041,7.593937499999999,6.0497,F1,994.43,창하,1,0.39681435596271236,0.007636472652675402,0.006083585571634001,586.1822625,0.5894655858129783,75,6,8,Summer,2023
KCMD,L,2023-04-20,2023-05-19,318.6447,6.7109,6.4335,F3,687.22,오포,1,0.4636720409766887,0.009765286225662815,0.009361630918774191,355.43090000000007,0.5172010418788744,29,4,5,Spring,2023
KCMD,K,2023-04-26,2023-05-18,318.2624,6.1002,6.7002,F3,705.25,산천,1,0.45127600141793694,0.008649698688408366,0.009500460829493088,374.1872,0.5305738390641617,22,4,5,Spring,2023
KCMD,C,2023-05-19,2023-06-07,131.5446,7.4993,6.3833,F3,516.55,산천,0,0.2546599554738167,0.014518052463459491,0.012357564611363859,371.1228,0.71846442745136,19,5,6,Summer,2023
GBMD,C,2023-05-23,2023-09-15,131.5682,5.6185,6.6537,F3,794.58,수성,1,0.16558206851418358,0.007071031236628156,0.008373857887185683,650.7396000000001,0.8189730423620026,115,5,9,Fall,2023
KCMD,C,2023-05-24,2023-05-28,131.5521,6.0554,6.1039,F3,520.07,수성,0,0.2529507566289153,0.011643432614840308,0.0117366892918261,376.3586,0.7236691214644182,4,5,5,Spring,2023
JJBB,L,2023-05-04,2023-07-03,128.4679,6.0028,6.2812,F3,1775.06,오포,1,0.07237383525063941,0.0033817448424278617,0.0035385846112244096,1634.3081,0.9207058352957084,60,5,7,Summer,2023
KCMD,K,2023-05-13,2023-06-06,128.3197,6.9895,6.3213,F3,511.06,수성,0,0.2510853911478105,0.013676476343286502,0.012368997769342152,369.42949999999996,0.7228691347395608,24,5,6,Summer,2023
JJBB,Y,2023-05-12,2023-05-22,131.5717,5.5979,6.2084,F3,1784.65,수성,0,0.0737240915585689,0.003136693469307707,0.0034787773513013753,1641.2720000000002,0.9196604376208221,10,5,5,Spring,2023
JJBB,C,2023-05-05,2023-05-29,131.5213,6.1892,6.7989,F3,1793.32,창하,0,0.0733395601454286,0.003451252425668592,0.0037912363660696363,1648.8106,0.9194179510628332,24,5,5,Spring,2023
KCMD,L,2023-05-19,2023-07-27,130.6269,7.5729,6.0883,F3,526.64,수성,0,0.24803831839586815,0.01437965213428528,0.011560648640437491,382.3519,0.7260213808294091,69,5,7,Summer,2023
JJBB,L,2023-04-14,2023-05-18,317.3919,6.7193,5.9231,F3,2027.52,산천,0,0.15654193300189395,0.003314048690025252,0.0029213521938131312,1697.4857,0.8372226661142677,34,4,5,Spring,2023
KCMD,C,2023-05-26,2023-11-20,131.5455,6.8879,6.2577,F3,496.68,오포,0,0.2648496013529838,0.013867882741402916,0.012599057743416284,351.9889,0.708683458162197,178,5,11,Fall,2023
JJBB,K,2023-05-18,2023-05-24,128.5616,7.593937499999999,6.1051,F3,1826.51,산천,0,0.07038647475239665,0.004157621639082183,0.00334249470301285,1684.2493625,0.9221134089055083,6,5,5,Spring,2023
KCMD,Y,2023-06-28,2023-09-10,397.2985,6.3732,6.736,F2,762.52,오포,0,0.5210335466610712,0.008358075853748098,0.008833866652677963,352.1123,0.46177451083250276,74,6,9,Fall,2023
KCMD,C,2023-05-27,2023-06-17,131.5649,6.4415,6.0398,F2,496.47,오포,1,0.26500070497713857,0.012974600680806492,0.012165488347735008,352.4238,0.70985920599432,21,5,6,Summer,2023
JJBB,K,2023-05-18,2023-05-21,127.8683,6.0933,5.6107,F3,1776.64,수성,0,0.07197198081772334,0.003429676242795389,0.0031580398955331408,1637.0677,0.9214403030439481,3,5,5,Spring,2023
KCMD,K,2023-06-19,2023-06-24,396.0271,6.1096,6.871,F3,784.92,창하,0,0.5045445395709117,0.00778372318198033,0.00875375834479947,375.91229999999996,0.47891797890230847,5,6,6,Summer,2023
KCMD,L,2023-04-13,2023-05-24,314.837,6.6812,5.7789,F3,679.29,오포,0,0.46347951537634885,0.009835563603173902,0.008507264938391556,351.99289999999996,0.5181776560820857,41,4,5,Spring,2023
KCMD,L,2023-06-04,2023-06-16,401.7587,6.2111,7.0326,F1,769.09,오포,1,0.5223819058887776,0.008075907891144079,0.009144053361765204,354.08760000000007,0.46039813285831316,12,6,6,Summer,2023
KCMD,C,2023-06-03,2023-06-27,393.6861,6.2702,6.6592,F2,762.94,산천,1,0.5160118751146879,0.008218470653000236,0.008728340367525624,356.32450000000006,0.46704131386478626,24,6,6,Summer,2023
GBMD,C,2023-06-02,2023-07-26,402.9094,6.527,6.9043,F2,996.72,창하,1,0.4042352917569628,0.006548479011156593,0.006927020627658721,580.3793000000001,0.5822892086042218,54,6,7,Summer,2023
KCMD,C,2023-04-25,2023-06-16,313.9595,5.8354,6.2062,F3,679.39,오포,0,0.46211969560929655,0.008589175583979746,0.009134959301726548,353.3889,0.5201561695049971,52,4,6,Summer,2023
GBMD,K,2023-04-15,2023-06-04,325.1038,5.683,6.1485,F2,984.27,수성,0,0.33029940971481403,0.005773822223576864,0.006246761559328234,647.3347,0.6576800065022809,50,4,6,Summer,2023
KCMD,L,2023-04-11,2023-05-19,326.1681,5.8115,5.9259,F3,682.48,오포,0,0.47791598288594533,0.008515267846676824,0.0086828918063533,344.5745,0.5048858574610244,38,4,5,Spring,2023
KCMD,K,2023-05-15,2023-06-26,129.859,5.6211,6.1119,F3,512.44,창하,1,0.25341308250722033,0.01096928420888299,0.01192705487471704,370.84800000000007,0.7236905784091797,42,5,6,Summer,2023
KCMD,L,2023-04-09,2023-04-20,324.5495,5.8915,5.839,F3,705.78,산천,0,0.4598451358780357,0.008347502054464565,0.008273116268525603,369.49999999999994,0.5235342457989741,11,4,4,Spring,2023
JJBB,C,2023-06-26,2023-07-11,398.8437,6.2687,6.6799,F2,2056.35,오포,1,0.19395710846888906,0.003048459649378754,0.0032484256084810465,1644.5576999999998,0.7997460062732511,15,6,7,Summer,2023
JJBB,L,2023-04-14,2023-05-10,314.8191,6.6674,6.0997,F3,1973.5,오포,0,0.15952323283506462,0.003378464656701292,0.003090803141626552,1645.9138,0.8340074993666076,26,4,5,Spring,2023
GBMD,Y,2023-06-26,2023-08-25,404.9593,6.3824,6.8304,F3,972.62,오포,0,0.4163592153153338,0.006562069461865888,0.007022681005942712,554.4479,0.5700560342168576,60,6,8,Summer,2023
KCMD,K,2023-05-01,2023-05-19,128.856,7.2145,5.5804,F3,498.45,오포,0,0.25851339151369246,0.014473868993881032,0.011195506068813322,356.7991,0.7158172334236133,18,5,5,Spring,2023
JJBB,C,2023-04-26,2023-05-14,321.93,6.4098,6.3489,F2,1974.3,오포,0,0.1630603251785443,0.003246619054854885,0.003215772678924176,1639.6113,0.8304772830876767,18,4,5,Spring,2023
GGMD,K,2023-05-13,2023-06-11,128.2784,5.7549,6.1755,F3,2486.52,창하,0,0.051589530749802937,0.002314439457555137,0.002483591525505526,2346.3112,0.9436124382671365,29,5,6,Summer,2023
JJBB,L,2023-04-03,2023-04-19,316.5977,5.7477,6.3101,F1,1968.0,수성,0,0.1608728150406504,0.0029205792682926827,0.00320635162601626,1639.3445000000002,0.8330002540650407,16,4,4,Spring,2023
KCMD,L,2023-04-10,2023-05-12,317.7718,5.8534,5.7766,F3,669.31,창하,0,0.47477521626749936,0.008745424392284592,0.008630679356352065,339.90819999999997,0.507848679983864,32,4,5,Spring,2023
JJBB,Y,2023-04-08,2023-06-07,326.3489,5.6002,6.53,F3,2031.92,산천,0,0.1606110968935785,0.002756112445371865,0.0032137092011496515,1693.4409,0.8334190814599,60,4,6,Summer,2023
JJBB,K,2023-04-12,2023-07-09,324.0885,7.1133,6.1419,F3,2022.33,산천,0,0.16025500289270297,0.0035173784693892686,0.0030370414324071737,1684.9863,0.8331905772055006,88,4,7,Summer,2023
KCMD,Y,2023-05-19,2023-07-30,131.5635,5.8253,5.6396,F3,505.92,산천,0,0.26004803130929793,0.011514271030993043,0.011147216951296647,362.89160000000004,0.7172904807084125,72,5,7,Summer,2023
GBMD,Y,2023-04-11,2023-07-18,322.8161,6.7223,6.0564,F2,904.71,오포,1,0.35681721214532836,0.007430336793005493,0.006694299830885034,569.1152,0.629058151230781,98,4,7,Summer,2023
GBMD,C,2023-06-13,2023-06-16,396.3066,6.2232,6.7283,F2,972.78,산천,1,0.4073959168568433,0.006397335471535188,0.00691656900840889,563.5219,0.5792901786632126,3,6,6,Summer,2023
JJBB,L,2023-04-28,2023-05-29,318.0141,5.4518,6.381,F1,1978.46,수성,0,0.1607382004185073,0.0027555775704335697,0.0032252357894524022,1648.6131,0.8332809862216067,31,4,5,Spring,2023
JJBB,C,2023-06-13,2023-08-05,398.1421,6.1614,6.7205,F3,2054.25,수성,1,0.19381384933674092,0.00299934282584885,0.0032715102835584767,1643.2259999999999,0.7999152975538517,53,6,8,Summer,2023
KCMD,K,2023-06-15,2023-08-13,391.6038,6.0113,6.8007,F2,779.69,수성,0,0.5022557683181776,0.0077098590465441395,0.00872231271402737,375.27420000000006,0.4813120599212508,59,6,8,Summer,2023
JJBB,L,2023-05-05,2023-05-11,130.3461,5.7421,6.1078,F1,1781.0,수성,0,0.0731870297585626,0.0032240875912408757,0.0034294216732172937,1638.804,0.9201594609769793,6,5,5,Spring,2023
GBMD,Y,2023-05-22,2023-05-26,131.4988,7.3318,5.3746,F3,721.39,오포,0,0.1822853103037192,0.010163434480655402,0.007450338929012046,577.1848,0.8001009162866134,4,5,5,Spring,2023
