prod,insp,wtcd,origin,ingr_C,ingr_extra,A_P,extra_P,duration,date_month,label
KCMD,L,F1,수성,5.8238,368.20040000000006,0.4495331855522231,0.5334614102954174,28,4,0
KCMD,L,F3,창하,6.3861,379.0291,0.2474836959658337,0.7291685423520132,25,5,0
KCMD,C,F3,오포,6.8298,350.578,0.5271329189639031,0.4558644543846873,5,6,1
KCMD,K,F3,산천,5.8024,364.0679,0.2552723415224159,0.721884282116868,7,5,0
JJBB,K,F3,수성,6.3192,1638.5366625,0.0717043520271446,0.9204796737805392,23,5,0
KCMD,C,F2,수성,5.7558,368.73599999999993,0.4617917672127909,0.5203505355404089,50,4,0
KCMD,P,F3,창하,6.1546,345.5158,0.2643199637807915,0.7110402732903917,41,5,0
JJBB,P,F3,산천,6.6543,1686.2594,0.1897500476826244,0.8040527369826436,47,6,1
KCMD,C,F2,창하,6.016,349.28630000000004,0.4741434616335373,0.5078976603510201,21,4,0
KCMD,L,F3,오포,6.9461,362.7228,0.5089487289961224,0.4735717363205514,2,6,0
GBMD,L,F2,산천,6.7431,564.2829999999999,0.4142194995790947,0.5723125450064402,58,6,1
JJBB,Y,F3,오포,6.1316,1640.1554,0.1616816134399221,0.8319580611126892,15,4,0
GBMD,P,F3,오포,5.964,567.5110999999999,0.3558822614511237,0.6304768200148867,132,4,1
JJBB,K,F3,산천,6.6546,1693.0038000000002,0.1885983980060692,0.8052796354607635,30,6,0
KCMD,P,F3,산천,6.9177,367.2278999999999,0.5100986274560297,0.4728296809414672,4,6,0
GBMD,C,F2,창하,6.8901,583.4196,0.3958342446334548,0.590744835965978,131,6,0
KCMD,L,F2,산천,6.3891,371.4849,0.25377246557224,0.7225645763634949,6,5,0
GGMD,K,F3,수성,6.3216,2299.5019,0.1184278113617727,0.8770197372184824,19,4,0
GBMD,L,F3,수성,6.8539,671.0323000000001,0.3661823654718903,0.6214988422710013,30,6,0
KCMD,K,F3,산천,6.7767,373.88839999999993,0.5092347689342059,0.4741647643686906,14,6,0
GBMD,Y,F3,창하,6.9748,573.4531999999999,0.4044856748360372,0.5821978111230685,119,6,0
KCMD,L,F1,산천,6.703,365.7096,0.5140119023189,0.4690508926739176,35,6,1
KCMD,K,F3,창하,6.667,388.9506,0.4993494699338507,0.4845347750800394,67,6,1
KCMD,K,F3,수성,5.8075,374.8898,0.4434843476011154,0.5388360594474947,16,4,0
KCMD,L,F3,창하,5.8395,342.5436,0.4657097036501626,0.5158167690639682,32,4,0
JJBB,L,F3,수성,6.6082,1645.0531999999998,0.1952984542211653,0.7983951078647868,174,6,0
KCMD,Y,F2,오포,6.2232,363.3035,0.2595248239540801,0.716617354084068,25,5,0
KCMD,K,F3,수성,6.147,376.3107000000001,0.4517073860023456,0.5317451143862427,2,4,0
KCMD,K,F3,오포,5.6407,349.25609999999995,0.2621912032583557,0.7148244949753372,10,5,0
KCMD,K,F2,수성,6.0646,374.0554,0.2502974956905735,0.7244783172900002,7,5,0
JJBB,L,F1,오포,6.7244,1641.1858,0.194927232195008,0.7988326973248705,8,6,0
KCMD,L,F3,창하,5.7522,384.1249,0.4489873840755284,0.5348886011084191,84,4,0
JJBB,C,F3,수성,6.4865,1645.0904,0.1660811912478109,0.8278600615954427,124,4,0
JJBB,K,F3,산천,6.4629,1701.8121,0.1576497229535898,0.8359591012693048,34,4,0
KCMD,L,F3,오포,6.7281,355.3863,0.4660933257836432,0.5159723855568622,29,4,0
KCMD,Y,F2,오포,5.7563,351.5235,0.4726817615890205,0.5089085618322379,24,4,0
KCMD,L,F1,오포,6.9171,360.72260000000006,0.5143721201894996,0.4681972872996301,120,6,0
KCMD,Y,F3,창하,5.7697,336.39056250000004,0.4834374076918532,0.4968254305251964,87,4,0
KCMD,K,F3,창하,6.0151,380.5534,0.245371506345129,0.7295046582064947,85,5,0
KCMD,K,F3,창하,5.4898,378.9676,0.4495933800809853,0.5346834657223076,10,4,0
JJBB,K,F3,수성,6.3463,1645.2964,0.0722504797122286,0.9204300906837928,82,5,0
GBMD,C,F3,창하,6.5973,577.6288999999999,0.4016745660407932,0.5849880496647829,30,6,1
KCMD,K,F3,오포,7.0264,354.6606999999999,0.5188618768635247,0.463802767170581,93,6,1
GBMD,C,F3,수성,6.2966,650.5934,0.1653901458019105,0.8177393162393162,8,5,0
KCMD,K,F3,오포,5.9019,347.6139,0.4729110468614702,0.5101690711360934,11,4,0
GGMD,Y,F3,창하,6.6177,2363.0994,0.1435568805288999,0.8518559079471966,37,6,0
GGMD,K,F3,수성,6.6243,2290.234,0.147859280717137,0.8473027817548845,35,6,0
GBMD,Y,F2,창하,6.0499,579.4351999999999,0.1818449863150037,0.8009665201404439,10,5,0
KCMD,C,F3,오포,5.8622,354.9359625000001,0.4692597715059572,0.5113540541124607,37,4,0
GBMD,Y,F2,오포,5.7515,563.4703,0.1860612576925797,0.7971568225224587,59,5,0
JJBB,Y,F2,수성,6.2441,1641.2919,0.0737089428070431,0.9194861093215164,31,5,0
JJBB,L,F3,창하,6.49,1695.2318,0.1898302198271363,0.8041820286335044,11,6,0
GBMD,L,F3,오포,5.7776,564.1749,0.3523561622271945,0.634353418712122,8,4,0
KCMD,K,F3,창하,6.0807,344.9784,0.2641580988733608,0.7079529643538756,104,5,0
GBMD,L,F1,수성,6.4219,672.4670000000001,0.3243231673636865,0.6632871064467767,160,4,1
JJBB,L,F1,수성,5.2564,1636.832,0.166445610204783,0.827234317828047,32,4,0
KCMD,L,F3,창하,6.2101,346.7522,0.2660538875744472,0.7072534062168556,53,5,0
KCMD,C,F3,산천,6.4157,367.9211,0.2568683378235914,0.7182872593807349,29,5,0
KCMD,C,F3,수성,6.159,375.5047,0.5132841583660328,0.4722616711942851,76,6,0
KCMD,L,F3,수성,5.9095,382.0916,0.2453158177149208,0.732228737878962,74,5,0
GGMD,L,F3,창하,6.678,2343.6826,0.1420687332762983,0.8532255492655224,47,6,0
JJBB,C,F3,산천,6.172,1692.8667,0.0716398388150729,0.9218398497059463,103,5,1
KCMD,L,F1,오포,5.9401,348.5488,0.2646164469809289,0.7079001563864574,60,5,1
JJBB,K,F3,오포,6.1355,1646.2604,0.071713059342332,0.9212837731963378,2,5,0
KCMD,Y,F3,오포,5.3964,351.3098000000001,0.4790808476563616,0.5023447822232392,63,4,1
KCMD,K,F3,산천,5.7228,368.4977,0.4536925485464782,0.5292682121107664,3,4,0
GBMD,K,F3,수성,6.7609,647.8203,0.3729531583693228,0.6148927910398178,31,6,1
GGMD,C,F3,수성,5.9762,2293.8747,0.1219136684071615,0.8736273893719364,55,4,1
GGMD,K,F3,창하,6.0984,2344.5973625,0.117911637423182,0.8769669173340116,3,4,0
KCMD,C,F2,창하,6.7805,378.5224,0.5022984106802288,0.4812745073108709,19,6,0
KCMD,L,F2,수성,5.8958,370.187,0.2502485031111807,0.7243513481782962,78,5,0
JJBB,Y,F2,수성,6.8885,1644.3258,0.192150084317032,0.8014142841825147,16,6,0
GBMD,C,F3,오포,6.7538,561.5792,0.4088959623177077,0.5775543534154719,94,6,1
JJBB,L,F3,수성,6.0274,1638.7374,0.1591290936669686,0.8341243599271106,20,4,0
JJBB,Y,F3,수성,6.2658,1644.6091,0.1627025566976997,0.8303254942746936,93,4,1
JJBB,C,F2,수성,6.5732,1631.8599000000002,0.0740658715678987,0.9189021217649842,6,5,1
GBMD,C,F3,창하,6.6789,581.1389999999999,0.4048900620060303,0.5821344499093449,13,6,0
KCMD,L,F3,오포,6.036,358.4615,0.2584543802544082,0.7158206362202209,64,5,0
GBMD,C,F2,창하,6.0562,578.2347,0.1822092475620567,0.8009678357712766,205,5,1
GBMD,Y,F3,창하,6.3875,581.2262000000001,0.1814119853285899,0.8014481122969582,30,5,0
GBMD,C,F3,창하,5.5415,582.5631000000001,0.3498819052617766,0.6370151554914054,31,4,1
KCMD,P,F3,산천,6.7298,368.2704,0.5073630588052995,0.4755435035252188,79,6,0
GBMD,K,F3,산천,6.6226,567.9227,0.4076756448043405,0.5791997185195761,174,6,1
GBMD,L,F3,오포,5.5328,570.8276,0.3527548616512946,0.6343233692632514,16,4,0
GBMD,Y,F3,산천,6.7241,562.6265,0.4123242779700469,0.5743841434157198,13,6,0
KCMD,K,F3,창하,6.866,376.109,0.5026910791403675,0.480552219354509,39,6,0
JJBB,K,F3,수성,6.9416,1638.08,0.1888496109866792,0.8045895712994616,45,6,1
GBMD,Y,F3,창하,6.8954,584.0786,0.4019997797930054,0.5846281504614338,24,6,0
GBMD,K,F3,산천,6.311,559.3751,0.1828191800773943,0.7987535519984007,83,5,1
GGMD,C,F3,수성,6.6856,2296.5153,0.0538692654066301,0.9409364231952702,104,5,0
KCMD,K,F2,오포,6.0526,353.3999,0.26259112663826,0.713665259799269,111,5,1
JJBB,L,F1,창하,5.5912,1703.3839,0.07086396163298,0.9220339175715322,21,5,0
KCMD,K,F3,창하,6.142,344.98660000000007,0.5224153372516093,0.4597798302080418,56,6,0
GGMD,C,F2,수성,6.3696,2302.3471,0.1219780795101464,0.8734609941993027,2,4,0
JJBB,C,F2,수성,6.4672,1649.4399,0.0733656950710155,0.9197945094715242,203,5,0
KCMD,K,F3,오포,5.551,354.9185,0.4587738102258654,0.52326251695465,8,4,0
JJBB,K,F2,수성,6.9598,1646.2006,0.1919217225709986,0.8017692296452872,9,6,1
JJBB,C,F2,산천,6.5961,1697.0878999999998,0.190249462528531,0.8036443406858799,22,6,1
KCMD,Y,F2,산천,6.5453,362.5169,0.5185666820607553,0.4650514419129721,33,6,0
GBMD,C,F2,오포,5.9133,568.092,0.1846320546830042,0.7973556781338161,46,5,1
JJBB,L,F1,산천,6.7803,1689.2623,0.1876399631631937,0.8060495865402508,11,6,1
KCMD,K,F2,창하,6.8188,379.0835,0.5027069736792082,0.4803937347137915,41,6,0
KCMD,K,F3,창하,5.7573,345.97169999999994,0.4686562286461274,0.5139363914554799,38,4,0
GBMD,P,F2,창하,6.1325,587.7655,0.3471903083317013,0.6394733120090519,9,4,0
KCMD,Y,F3,산천,6.2866,366.5933,0.4670743304073824,0.5156894271888364,84,4,0
JJBB,C,F3,오포,6.883,1626.6855,0.1938617040632176,0.7999004233850149,93,6,1
JJBB,C,F3,산천,6.1459,1680.4956,0.1583974897686191,0.8356641819619387,28,4,0
GGMD,Y,F3,창하,6.2651,2350.0705000000003,0.1217714408918726,0.8736094228031241,6,4,0
KCMD,K,F3,오포,6.7751,360.8504,0.5110393721386527,0.4720083714846304,82,6,1
KCMD,C,F2,창하,6.0533,372.2465,0.464381893991159,0.5190926078286455,158,4,0
KCMD,C,F3,산천,5.7678,362.2969,0.260157446050992,0.7166107561761972,93,5,1
KCMD,Y,F3,오포,5.9725,349.7047,0.2666303885207028,0.7087507346831236,37,5,0
KCMD,L,F1,창하,6.7913,383.2819,0.2469951927644454,0.7282712952934693,133,5,0
KCMD,K,F3,산천,6.9333,359.1238,0.5180254620335953,0.4651079481434473,1,6,1
GGMD,Y,F3,창하,5.9457,2341.4335,0.0529464749278564,0.9423670727633492,126,5,0
GBMD,L,F1,오포,6.4676,563.8077,0.3653405061339559,0.6208925621654957,79,4,0
JJBB,P,F3,창하,6.0845,1817.9682,0.0,0.9934795344007868,150,5,0
GBMD,L,F1,창하,5.5534,585.6135999999999,0.3518108647546318,0.635238425825487,6,4,0
GBMD,C,F3,창하,5.7522,578.7516,0.1820866435986159,0.801040276816609,68,5,0
GBMD,Y,F3,창하,5.9434,580.1496999999999,0.1817697463893303,0.8018101029645498,43,5,0
JJBB,C,F3,오포,6.109,1643.2926,0.0735439406817572,0.9189029927529748,155,5,0
KCMD,K,F3,창하,6.7688,389.6106,0.4940820454831008,0.4895220505088579,10,6,0
GBMD,P,F2,산천,6.7125,559.7030000000001,0.4027308822609891,0.5832791429583777,15,6,1
GBMD,K,F2,산천,5.6522,568.9779000000001,0.3557437714538811,0.6300275716974865,149,4,1
KCMD,K,F3,산천,6.0398,369.1735,0.250803901518131,0.7259763627782585,45,5,0
JJBB,C,F3,수성,6.8344,1641.2476,0.1938724200432672,0.7996879689723051,59,6,0
KCMD,C,F3,창하,5.9734,384.7183,0.4470641039915381,0.5354315815843679,12,4,1
JJBB,P,F3,산천,6.0099,1825.9668,0.0,0.993031684051382,112,5,1
KCMD,C,F3,창하,6.0075,345.4253625,0.474238434841185,0.5058435170676703,35,4,0
GGMD,L,F3,창하,5.5641,2353.8854,0.0511585082146066,0.94415246759081,87,5,0
GBMD,C,F2,수성,6.7999,661.7979,0.3722742450031158,0.6155286140796339,96,6,1
KCMD,K,F3,오포,6.9448,348.1306,0.5250961273111949,0.4574826865710869,11,6,0
GGMD,K,F3,수성,7.0392,2305.1586,0.1211947296800433,0.8737718191018775,21,4,1
KCMD,L,F3,산천,6.893,369.2752,0.4984789448843673,0.4841302637789081,27,6,0
KCMD,Y,F2,산천,6.2861,366.2813,0.4595077093764224,0.5209963871187984,34,4,0
KCMD,C,F3,창하,6.9334,344.854,0.5292184418794205,0.4533615544395656,3,6,0
KCMD,L,F1,수성,5.8381,371.6828,0.4569732983922374,0.5265001770663645,11,4,0
JJBB,K,F3,오포,6.6905,1640.4324,0.1895135940701813,0.8041887188336454,76,6,1
KCMD,L,F3,수성,6.1495,376.941,0.4511296959107178,0.5311571738579037,23,4,0
JJBB,K,F3,수성,6.1441,1643.2305,0.071686297814131,0.9212327538360628,98,5,1
KCMD,C,F3,창하,5.9484,348.4219,0.470652460456942,0.5102839777387229,25,4,0
KCMD,P,F3,오포,5.9384,361.321,0.2555443310906586,0.7213579827906327,197,5,0
KCMD,C,F3,창하,6.9478,351.186,0.5232065892943594,0.459505148703992,442,6,0
GBMD,C,F3,수성,5.1519,660.9169999999999,0.1634139918513366,0.8209741130875484,8,5,0
JJBB,L,F1,수성,6.4726,1639.047,0.1645333549173652,0.8291541251637773,84,4,0
KCMD,L,F3,산천,5.9796,370.9725,0.4540507969971937,0.5284433270181336,31,4,0
KCMD,L,F3,산천,6.8329,367.1589000000001,0.5081218707549,0.4750098971472929,32,6,0
KCMD,K,F3,창하,6.8388,376.0406,0.4987971676858706,0.4841205020920502,25,6,0
GGMD,K,F3,창하,6.9328,2348.1701000000003,0.1429872589969045,0.8521231134352082,37,6,0
KCMD,L,F3,오포,6.7305,350.9776,0.517686681859134,0.4650188139276061,55,6,0
GBMD,C,F2,산천,6.8639,555.1884,0.4127044818071903,0.5737254699335531,81,6,0
KCMD,L,F2,산천,6.1169,365.8104625,0.4465925429067208,0.533414693273451,93,4,1
KCMD,K,F3,창하,6.1524,374.7043,0.4510951548983679,0.5322428658683825,17,4,1
KCMD,L,F1,창하,6.8863,386.1741,0.4995195899029905,0.4840123580578046,67,6,1
GBMD,C,F2,창하,6.75,577.2168000000001,0.3568073668600339,0.6294072490949537,70,4,0
GBMD,L,F2,수성,7.0047,657.1450000000001,0.3706709790078485,0.6169448721318863,62,6,0
JJBB,K,F3,수성,6.7609,1646.8894,0.158983998946099,0.8344511101427834,45,4,0
KCMD,L,F2,창하,6.7219,339.6444000000001,0.5326549141758896,0.4501880840347274,6,6,1
KCMD,C,F3,수성,5.9529,368.8934,0.4617575209228681,0.5215072947296991,37,4,0
KCMD,C,F2,산천,7.0139,374.9808000000001,0.4537019311975676,0.5278148752885536,58,4,0
GBMD,K,F3,오포,6.1052,567.4739000000001,0.1808142895408343,0.800013956832504,12,5,0
KCMD,C,F2,오포,5.8819,349.19030000000004,0.5286994867252026,0.4548999504963393,120,6,1
KCMD,K,F2,수성,6.9202,367.7725,0.5084403007208531,0.4742575470359911,13,6,0
KCMD,L,F1,창하,6.4869,344.6151,0.2672506650296705,0.7051669736034377,114,5,1
JJBB,C,F3,산천,6.4471,1684.1281,0.1584856926180551,0.8347640384834621,70,4,0
KCMD,L,F3,수성,6.5259,380.8386,0.4440414691104664,0.5390115349232185,65,4,0
KCMD,L,F1,오포,6.7285,350.62049999999994,0.5210604643811982,0.4617741574365525,23,6,0
JJBB,C,F1,창하,6.2093,1658.9678,0.1588868083135762,0.8350663183380902,23,4,1
JJBB,L,F3,수성,6.3562,1648.5391625000002,0.1628661131056985,0.8301094008852277,147,4,0
GBMD,L,F3,오포,6.5308,566.1465000000001,0.4053166468099092,0.5814741588266711,21,6,0
KCMD,L,F3,산천,5.9339,370.0658625,0.4557178937809498,0.5250874221377186,22,4,0
KCMD,L,F3,창하,7.0555,349.7709,0.5241074939057954,0.4584033183927026,142,6,1
GBMD,Y,F2,오포,6.2423,562.0194,0.1860003111387679,0.7948455620297562,84,5,0
KCMD,L,F3,오포,6.0306,353.9828,0.2601266334094076,0.7149290085432108,5,5,0
KCMD,L,F1,수성,6.4503,380.6072,0.2490578647727488,0.7247038214741331,107,5,0
KCMD,C,F3,오포,5.922,345.39540000000005,0.4731130293640253,0.5096582558654272,12,4,0
KCMD,C,F3,창하,6.2186,377.4055,0.4541898540770125,0.5290311050056772,71,4,0
JJBB,L,F2,산천,6.5562,1682.2766,0.1911533524524844,0.8027545893120446,15,6,1
KCMD,L,F3,수성,6.0182,381.403,0.2495017807149522,0.7263850534214485,32,5,0
KCMD,C,F3,산천,6.1654,363.7081,0.2592126573798593,0.7166238448958682,69,5,0
KCMD,L,F2,산천,6.4697,364.985,0.4617233165499437,0.5205964997361252,70,4,0
GBMD,C,F3,창하,5.9515,577.1091,0.3501362045938697,0.6369927924149273,33,4,0
GBMD,L,F2,창하,6.9213,584.441,0.4011165895015333,0.5856943859860101,3,6,0
KCMD,L,F3,창하,5.4677,346.1387,0.4775123942840478,0.504722513852435,203,4,1
GBMD,P,F2,수성,6.3094,650.6571,0.3227593291018918,0.6650283629227609,3,4,1
GBMD,K,F3,산천,5.8733,566.9577,0.1819441972169244,0.8009574062301336,3,5,0
KCMD,C,F3,수성,6.8089,380.93230000000005,0.5042122813640367,0.4793410091858563,37,6,0
JJBB,Y,F3,수성,6.4501,1636.6667000000002,0.1960469378305266,0.7977319230862965,53,6,1
KCMD,L,F3,창하,6.0659,385.9357999999999,0.4424133049255698,0.5409657705138627,75,4,0
GBMD,C,F3,산천,6.3559,563.2322624999999,0.3563120622741669,0.6281307294687067,54,4,0
JJBB,Y,F3,창하,6.1521,1698.5524,0.1573956285929626,0.8367211984177418,55,4,0
JJBB,K,F3,수성,6.2015,1637.139,0.1608251731185748,0.8323617339312407,47,4,0
KCMD,C,F3,창하,6.0929,340.80920000000003,0.4858898916704331,0.4969005788268914,97,4,1
GBMD,C,F3,오포,6.0511,564.1261,0.3586948631738326,0.62804891897308,54,4,0
JJBB,L,F1,수성,5.8237,1640.1713,0.0732755776503461,0.9202967647091828,79,5,0
KCMD,Y,F3,산천,6.2029,355.3666,0.4729528482732969,0.5083783010500416,49,4,0
KCMD,K,F3,산천,6.0432,371.5402,0.457221530097967,0.5259926949430884,16,4,0
GBMD,K,F3,오포,6.2534,567.6674,0.182363654318201,0.8008173687328951,77,5,0
KCMD,L,F3,창하,6.8369,377.3666,0.4973258343093218,0.4856775505476261,49,6,0
GBMD,L,F3,산천,5.2536,567.2214624999999,0.3565013367649179,0.629246267042366,38,4,0
KCMD,Y,F3,수성,5.7287,376.6005,0.2528366668588007,0.7235777278229293,85,5,0
JJBB,C,F2,수성,6.1136,1639.8245,0.1611228355253135,0.8326941045041385,111,4,0
KCMD,K,F3,오포,6.3367,351.0882,0.4716402331178057,0.5089857635767926,71,4,1
GBMD,K,F3,오포,6.5853,568.9399999999999,0.1809072978303747,0.8015497323189631,86,5,0
JJBB,C,F3,수성,6.6636,1642.4991000000002,0.1958637471949951,0.7977866447771054,40,6,1
GGMD,K,F3,수성,6.8706,2301.5024,0.1462246565237436,0.8488713324112493,12,6,0
KCMD,L,F2,오포,6.2018,348.8325,0.4653303190153228,0.51543729775256,31,4,0
KCMD,L,F3,오포,6.9092,347.02000000000004,0.525815287462176,0.4565451914221813,8,6,0
KCMD,L,F3,오포,5.7832,351.92010000000005,0.2594453706339202,0.7154883503435938,21,5,0
KCMD,K,F3,오포,6.9859,349.7901,0.5239925568717895,0.458368408638222,123,6,1
KCMD,P,F2,창하,6.8443,346.4517000000001,0.5268204426432275,0.4558694965656992,19,6,0
KCMD,Y,F2,수성,6.5775,379.9319,0.500880636672218,0.4830113528013323,73,6,0
KCMD,C,F3,수성,6.2796,370.9648,0.4558464107317211,0.5249328559906041,1,4,0
GBMD,K,F3,오포,6.8515,575.7432,0.4057329996164948,0.5810540338695679,14,6,1
GBMD,L,F3,오포,5.9781,566.6154999999999,0.1810168987771739,0.8019354336503622,13,5,0
GGMD,L,F3,창하,5.9188,2364.5123,0.1186856774107411,0.8769242722623378,59,4,0
GBMD,Y,F2,수성,6.6908,663.4241,0.3713385563331196,0.616559418592764,5,6,0
JJBB,C,F3,창하,6.6213,1698.8239,0.1890929675139503,0.8047255407236175,22,6,1
KCMD,L,F3,산천,5.6331,374.523,0.2515470791177268,0.7259041749040586,40,5,0
KCMD,L,F1,창하,5.4985,345.36956250000003,0.4734230396333402,0.5073443054617035,68,4,0
JJBB,C,F3,창하,5.9611,1649.4786,0.1623724533513443,0.8313988044234316,37,4,0
GBMD,K,F2,창하,6.142,578.2462,0.1785346471267727,0.8047627795638318,63,5,0
GBMD,P,F3,수성,6.345,656.2639,0.1607456839726285,0.8239863142695713,4,5,0
GBMD,L,F1,수성,6.0599,655.8359,0.1633811742310389,0.8213554503556758,51,5,0
KCMD,K,F3,창하,6.02,339.6195,0.2687748991558198,0.706157732773319,10,5,0
GBMD,L,F1,창하,6.2797,583.906,0.1791946677660963,0.802454476740191,62,5,0
JJBB,L,F3,오포,5.3697,1641.8538625,0.072016385904309,0.9207139041856396,137,5,0
KCMD,Y,F3,산천,6.888,371.95900000000006,0.5078786137501277,0.4749706302993156,18,6,0
KCMD,L,F1,수성,6.5276,375.1536,0.5093795449659166,0.4744515688431916,108,6,0
KCMD,C,F3,창하,6.5558,338.4211,0.4757892151024298,0.503842752501191,1,4,0
KCMD,L,F1,오포,6.7356,354.3414000000001,0.5179837810174918,0.4649722466440091,71,6,0
GBMD,C,F3,수성,6.244,661.7748999999999,0.1633054845197011,0.8215295329840852,8,5,0
GBMD,L,F2,산천,6.2674,568.386,0.3610593607305936,0.6253903284370358,55,4,0
KCMD,L,F1,수성,6.161,384.4965,0.2473121452894437,0.7273864926220205,33,5,0
JJBB,P,F2,수성,6.8501,1644.2539,0.1949443419135502,0.798569159786304,94,6,1
KCMD,L,F3,산천,6.2334,354.1264999999999,0.4626534219560295,0.517312833248119,33,4,0
GBMD,K,F3,산천,6.8792,567.3620000000001,0.4068317317521979,0.5800061337149868,160,6,0
GBMD,K,F3,창하,5.482,573.1326,0.1820872021478912,0.8014495469291867,22,5,0
GBMD,C,F3,산천,6.2762,560.0925,0.3593691222570532,0.6270628078817734,29,4,0
KCMD,K,F3,오포,6.0799,346.3926,0.4633396257509701,0.5189635489235471,79,4,0
JJBB,L,F1,수성,4.9333,1643.5894,0.0731953344937399,0.919886832369748,29,5,1
KCMD,K,F3,산천,6.3236,373.4395,0.2503081254247161,0.7250548490437821,5,5,0
JJBB,K,F3,수성,6.4059,1641.634,0.1596486550990458,0.8336171919828974,27,4,0
KCMD,C,F2,산천,6.6065,361.9915,0.2591077935122998,0.7129606286805978,20,5,1
GBMD,K,F3,산천,5.9821,552.4808,0.1850635718296879,0.7955201658771185,83,5,0
GGMD,K,F3,오포,6.6217,2411.5224000000003,0.1383155803398481,0.857091921055157,63,6,0
GBMD,C,F2,오포,6.0344,568.9187000000001,0.3592899421303936,0.6259144718023192,21,4,0
KCMD,L,F2,오포,6.4851,353.2801,0.4683776081424937,0.5136751726644857,44,4,0
JJBB,L,F3,산천,6.7836,1699.645,0.1891452825543519,0.8046951935459435,24,6,0
KCMD,Y,F3,창하,5.2704,340.88930000000005,0.2720549361904564,0.7050888369495523,19,5,0
JJBB,C,F3,수성,5.7488,1645.4995,0.1650000755770306,0.8290797740750631,45,4,0
KCMD,L,F1,수성,6.7931,370.3074,0.5074623012305084,0.47564338376962,38,6,0
KCMD,Y,F3,창하,6.8413,348.07230000000004,0.2670756230830168,0.7070185452255693,42,5,0
GBMD,C,F2,산천,5.6818,565.6044999999999,0.3577532103353882,0.629386531057352,16,4,0
GBMD,C,F3,오포,6.6269,566.1663000000001,0.4059314711435842,0.5809932476808145,13,6,0
GBMD,L,F3,창하,6.2041,580.4465,0.3497297326954308,0.636929399113374,11,4,0
KCMD,C,F3,산천,6.7379,358.5751,0.5161885726190786,0.4669068204901169,6,6,0
GBMD,C,F3,창하,5.6959,580.4902999999999,0.1813263842929627,0.8003671685418045,128,5,0
KCMD,Y,F3,산천,6.8221,370.2587,0.5048385222298266,0.478117147247582,30,6,0
KCMD,K,F3,창하,6.0997,346.74820000000005,0.4697731254508782,0.5105018918481222,4,4,0
KCMD,C,F3,창하,6.6537,379.1858,0.4494175808720113,0.5333133614627286,12,4,0
KCMD,K,F3,수성,6.8009,383.5817,0.4972284544498105,0.4862173124944543,46,6,1
KCMD,K,F3,창하,5.9461,336.18499999999995,0.2684854588946242,0.7054114734147466,21,5,0
GGMD,Y,F3,창하,6.2763,2346.0349,0.1196033900203475,0.87589273647072,187,4,1
KCMD,P,F3,수성,6.7339,379.2508,0.5018694674811719,0.4816555963372662,29,6,0
KCMD,Y,F3,오포,6.8223,356.8636,0.5237940222428175,0.4593548553187108,36,6,1
KCMD,Y,F2,오포,6.8332,353.8909,0.516326968659468,0.4660138267052937,6,6,1
JJBB,Y,F3,오포,5.7507,1643.4834,0.0735940647240499,0.9195444474284948,36,5,0
KCMD,P,F3,오포,6.6933,348.754,0.5184731320232199,0.4643366885018906,67,6,0
KCMD,L,F2,창하,5.9206,342.8520000000001,0.4663836766631054,0.5159005070948133,16,4,1
